1542829223,26.1,26.2,26.9,27.2,27.4,27.4,29.950200000000002,29.1228,30.0316,30.6047,31.8866,32.9301
1542829228,27.1,27.0,28.1,28.7,28.7,30.1,29.950200000000002,29.1228,30.0316,30.6047,31.8866,32.9301
1542829233,28.5,28.3,28.9,29.5,30.3,31.3,29.950200000000002,29.1228,30.0316,30.6047,31.8866,32.9301
