1542829156,17.4,17.1,17.5,17.8,17.4,18.5,1.9502000000000024,1.1228000000000016,2.0316,2.6047000000000007,3.8866,4.9301
1542829161,11.2,10.9,11.0,11.3,11.5,12.4,1.9502000000000024,1.1228000000000016,2.0316,2.6047000000000007,3.8866,4.9301
1542829166,7.4,7.2,7.0,8.0,8.8,9.9,1.9502000000000024,1.1228000000000016,2.0316,2.6047000000000007,3.8866,4.9301
1542829171,5.1,4.4,5.2,5.7,6.9,7.8,1.9502000000000024,1.1228000000000016,2.0316,2.6047000000000007,3.8866,4.9301
1542829176,4.0,3.3,3.7,4.4,6.0,6.4,1.9502000000000024,1.1228000000000016,2.0316,2.6047000000000007,3.8866,4.9301
